timeframe,time,open,high,low,close,volume
1D,2010-10-29T00:00:00,9327.25,9337.919922,9179.150391,9202.450195,166900000.0
1D,2010-11-01T00:00:00,9166.849609,9258.320312,9134.469727,9154.719727,125400000.0
1D,2010-11-02T00:00:00,9140.280273,9172.030273,9123.620117,9159.980469,115200000.0
1D,2010-11-04T00:00:00,9282.790039,9377.759766,9276.709961,9358.780273,133100000.0
1D,2010-11-05T00:00:00,9500.599609,9680.679688,9497.450195,9625.990234,160900000.0
1D,2010-11-08T00:00:00,9699.790039,9737.009766,9677.870117,9732.919922,118200000.0
1D,2010-11-09T00:00:00,9667.44043,9726.599609,9659.860352,9694.490234,122100000.0
1D,2010-11-10T00:00:00,9748.610352,9842.900391,9747.030273,9830.519531,168800000.0
1D,2010-11-11T00:00:00,9878.110352,9885.370117,9834.820312,9861.459961,139600000.0
1D,2010-11-12T00:00:00,9810.299805,9851.419922,9724.80957,9724.80957,129400000.0
1D,2010-11-15T00:00:00,9782.110352,9830.589844,9744.990234,9827.509766,128500000.0
1D,2010-11-16T00:00:00,9892.820312,9908.299805,9774.120117,9797.099609,133300000.0
1D,2010-11-17T00:00:00,9693.209961,9817.370117,9693.209961,9811.660156,112600000.0
1D,2010-11-18T00:00:00,9820.599609,10013.629883,9798.55957,10013.629883,188900000.0
1D,2010-11-19T00:00:00,10124.839844,10130.230469,10019.080078,10022.389648,160800000.0
1D,2010-11-22T00:00:00,10133.480469,10157.969727,10091.990234,10115.19043,121800000.0
1D,2010-11-24T00:00:00,9942.540039,10064.30957,9904.919922,10030.110352,150100000.0
1D,2010-11-25T00:00:00,10117.849609,10123.269531,10038.790039,10079.759766,133800000.0
1D,2010-11-26T00:00:00,10078.089844,10134.639648,10039.55957,10039.55957,115800000.0
1D,2010-11-29T00:00:00,10075.660156,10149.94043,10044.009766,10125.990234,124800000.0
1D,2010-11-30T00:00:00,10070.30957,10101.419922,9937.040039,9937.040039,153300000.0
1D,2010-12-01T00:00:00,9939.799805,9988.049805,9918.549805,9988.049805,122600000.0
1D,2010-12-02T00:00:00,10151.150391,10187.589844,10143.080078,10168.519531,131400000.0
1D,2010-12-03T00:00:00,10231.780273,10254.0,10154.990234,10178.320312,107700000.0
1D,2010-12-06T00:00:00,10175.230469,10179.820312,10143.580078,10167.230469,95300000.0
1D,2010-12-07T00:00:00,10152.919922,10167.099609,10094.410156,10141.099609,114800000.0
1D,2010-12-08T00:00:00,10200.160156,10258.900391,10184.320312,10232.330078,126600000.0
1D,2010-12-09T00:00:00,10277.870117,10298.25,10240.110352,10285.879883,153400000.0
1D,2010-12-10T00:00:00,10373.700195,10373.700195,10194.269531,10211.950195,240700000.0
1D,2010-12-13T00:00:00,10212.519531,10293.889648,10199.730469,10293.889648,145300000.0
1D,2010-12-14T00:00:00,10272.700195,10319.240234,10267.219727,10316.769531,170500000.0
1D,2010-12-15T00:00:00,10338.139648,10340.69043,10282.849609,10309.780273,137400000.0
1D,2010-12-16T00:00:00,10297.549805,10347.389648,10282.540039,10311.290039,140800000.0
1D,2010-12-17T00:00:00,10307.169922,10327.419922,10280.799805,10303.830078,140400000.0
1D,2010-12-20T00:00:00,10296.549805,10301.150391,10182.740234,10216.410156,113600000.0
1D,2010-12-21T00:00:00,10277.139648,10372.509766,10266.290039,10370.530273,113300000.0
1D,2010-12-22T00:00:00,10348.480469,10394.219727,10327.599609,10346.480469,142100000.0
