timeframe,time,open,high,low,close,volume
1D,2010-12-21T00:00:00,1249.430054,1255.819946,1249.430054,1254.599976,3479670000.0
1D,2010-12-22T00:00:00,1254.939941,1259.390015,1254.939941,1258.839966,1285590000.0
1D,2010-12-23T00:00:00,1257.530029,1258.589966,1254.050049,1256.77002,2515020000.0
1D,2010-12-27T00:00:00,1254.660034,1258.430054,1251.47998,1257.540039,1992470000.0
1D,2010-12-28T00:00:00,1259.099976,1259.900024,1256.219971,1258.51001,2478450000.0
1D,2010-12-29T00:00:00,1258.780029,1262.599976,1258.780029,1259.780029,2214380000.0
1D,2010-12-30T00:00:00,1259.439941,1261.089966,1256.319946,1257.880005,1970720000.0
1D,2010-12-31T00:00:00,1256.76001,1259.339966,1254.189941,1257.640015,1799770000.0
1D,2011-01-03T00:00:00,1257.619995,1276.170044,1257.619995,1271.869995,4286670000.0
1D,2011-01-04T00:00:00,1272.949951,1274.119995,1262.660034,1270.199951,4796420000.0
1D,2011-01-05T00:00:00,1268.780029,1277.630005,1265.359985,1276.560059,4764920000.0
1D,2011-01-06T00:00:00,1276.290039,1278.170044,1270.430054,1273.849976,4844100000.0
1D,2011-01-07T00:00:00,1274.410034,1276.829956,1261.699951,1271.5,4963110000.0
1D,2011-01-10T00:00:00,1270.839966,1271.52002,1262.180054,1269.75,4036450000.0
1D,2011-01-11T00:00:00,1272.579956,1277.25,1269.619995,1274.47998,4050750000.0
1D,2011-01-12T00:00:00,1275.650024,1286.869995,1275.650024,1285.959961,4226940000.0
1D,2011-01-13T00:00:00,1285.780029,1286.699951,1280.469971,1283.76001,4310840000.0
1D,2011-01-14T00:00:00,1282.900024,1293.23999,1281.23999,1293.23999,4661590000.0
1D,2011-01-18T00:00:00,1293.219971,1296.060059,1290.160034,1295.02002,5284990000.0
1D,2011-01-19T00:00:00,1294.52002,1294.599976,1278.920044,1281.920044,4743710000.0
1D,2011-01-20T00:00:00,1280.849976,1283.349976,1271.26001,1280.26001,4935320000.0
